movie_id,release_year,cust_id,rating_year,rating_month,rating_day_of_week,rating
9685,2000,205521,2000,12,1,3
11490,1992,686946,2005,1,0,3
16864,1981,696901,2005,11,5,3
12293,1972,131082,2005,3,1,5
16872,1993,882896,2003,5,3,4
14574,1998,2381683,2004,2,2,4
11291,2004,13781,2005,9,2,3
15276,2003,514101,2004,6,1,5
330,1998,1620983,2001,7,6,5
17621,1997,2245381,2001,6,3,3
14691,1999,2609334,2005,12,4,4
1220,2004,1307058,2004,10,1,5
11283,1994,604578,2005,12,3,4
16259,1973,593173,2004,8,0,3
10027,1982,2244258,2005,3,4,3
5571,1976,1747640,2004,11,6,2
1650,1980,2189237,2003,2,4,3
1860,1995,937372,2005,11,2,5
16181,1993,236943,2004,3,3,3
9909,2002,1538119,2005,4,1,5
15124,1996,1775075,2004,6,2,5
5025,1985,361467,2005,5,6,5
11283,1994,2284606,2005,9,4,5
14103,2004,2310444,2005,9,3,4
2612,2001,154686,2005,10,1,3
16139,1991,929337,2005,4,1,3
3331,1971,1188167,2004,12,6,5
7755,2003,57738,2004,12,3,4
720,1989,1562623,2004,8,2,4
14240,2003,1587125,2005,2,6,5
6281,1994,705947,2004,10,1,2
8753,1992,1746104,2005,5,2,2
9479,2002,1642201,2005,4,0,4
14691,1999,877856,2005,8,4,5
11398,1980,2030320,2005,7,6,3
12904,1967,1119063,2004,8,0,4
13389,1982,2238894,2002,1,5,5
15063,2004,635511,2005,11,2,4
1145,2001,291675,2005,6,4,3
3638,2003,693667,2005,5,3,4
16721,1972,428620,2005,2,4,1
8379,2001,1234367,2005,9,3,1
13359,2002,644154,2004,2,6,3
3151,2004,2148067,2005,5,3,4
15753,1950,1007248,2004,12,1,2
2152,2000,1551473,2005,4,3,3
4777,1983,1240240,2005,3,5,1
16128,1994,1182305,2003,4,4,4
7193,1987,1117186,2005,8,6,4
6226,1965,1929457,2004,11,5,5
10471,1998,116252,2005,2,4,4
14367,1998,1377693,2002,9,1,1
708,2000,424470,2003,2,1,5
17261,1999,17864,2004,7,0,5
9960,1988,2139341,2003,1,5,4
6329,1990,2193384,2005,4,5,4
14554,1965,1644306,2005,7,4,5
3860,2003,2272676,2005,7,5,5
5154,2005,1956230,2005,11,1,4
15425,1998,1779102,2004,5,4,3
14468,2004,989932,2005,8,1,5
14712,2001,14426,2005,7,3,5
16147,1999,2406777,2005,3,2,5
17387,2002,2172849,2005,7,3,2
14342,1996,1951551,2002,5,3,5
10372,1950,869990,2004,1,4,3
2809,2005,567335,2005,11,3,5
11089,2001,90598,2004,11,4,4
6240,1990,475253,2004,11,6,3
6445,1962,481484,2005,6,1,4
3624,2003,2378096,2005,4,1,5
12155,2004,146685,2004,12,1,3
15409,2004,576990,2004,6,6,5
4384,2004,345580,2004,9,1,5
7240,1987,137321,2004,12,1,4
6408,1987,2341847,2002,10,3,3
12299,2001,189568,2005,7,2,3
17152,2000,987376,2005,8,1,3
10451,1971,1383241,2005,5,6,3
9960,1988,299464,2003,2,4,3
16016,1989,801321,2005,9,5,3
2057,2001,152665,2004,12,2,5
13763,1996,1749376,2005,1,6,3
7600,1993,1465656,2005,2,3,4
14439,1973,1744740,2005,1,0,3
11490,1992,1197250,2004,8,5,3
7523,1999,1932814,2005,6,1,3
17627,2001,2566795,2004,3,0,3
12435,1989,1383683,2003,6,5,5
8744,1971,1725588,2004,5,2,5
5050,1953,2398116,2005,10,1,5
5601,1962,1134816,2002,10,1,5
5814,2002,908173,2005,1,5,3
13499,1999,1790714,2004,12,1,5
2913,2004,2457610,2005,3,3,5
1607,2004,671651,2005,2,0,4
16203,1993,614176,2005,12,2,3
7828,1999,1445117,2004,11,4,3
9074,1986,2443637,2005,11,6,4
10027,1982,872882,2002,5,2,4
17321,1941,997907,2005,1,2,4
16046,1993,436641,2005,7,0,3
10683,1997,2280643,2004,6,1,4
4266,2004,1636703,2004,2,6,5
13045,1998,107603,2005,5,0,2
8524,2003,413363,2004,7,2,5
14652,1985,912717,2001,5,4,3
5087,1999,2546173,2005,8,0,3
16452,2000,439879,2005,2,3,2
14718,2002,1805201,2005,8,0,2
16760,2003,2024823,2004,6,6,4
15563,2003,1656077,2005,7,1,2
6255,2005,2395394,2005,11,1,4
11523,1961,1477571,2005,5,0,4
3282,2004,738307,2005,12,3,4
10359,1999,1067601,2005,1,2,3
7643,1987,1906795,2005,10,0,2
2779,2003,1135632,2005,6,6,2
14667,1989,201414,2004,8,2,3
7217,1994,2576843,2005,4,3,4
13035,2004,2645358,2005,9,2,4
4109,2000,2401559,2005,11,6,5
1590,2001,733311,2004,5,0,5
670,2002,1302871,2004,1,0,4
9882,1997,707997,2004,10,2,3
2095,1997,2086463,2005,1,2,4
312,2000,1437304,2005,7,0,1
9800,2001,325451,2004,2,0,3
13391,1994,1857337,2004,11,4,3
16703,2003,157974,2005,2,6,2
10344,1986,324403,2003,5,1,4
5727,1984,2042159,2005,1,3,4
4902,1985,830282,2005,8,0,4
16861,1958,364238,2005,10,3,5
5406,1987,2076193,2004,6,3,5
752,1993,987211,2004,5,1,5
12160,1993,1464164,2005,11,6,4
12763,1985,1154027,2003,7,2,5
15755,1988,154222,2003,2,4,3
3404,2000,1852040,2004,7,5,1
2660,1989,1811129,2005,11,2,5
17355,2004,2090247,2005,3,1,2
3824,1998,2072710,2005,8,0,2
10935,1986,1229109,2005,6,3,4
14550,1994,2315429,2005,6,2,5
9471,2004,1147039,2004,9,4,4
10820,1985,2298691,2005,10,1,5
1754,1984,218269,2004,12,3,4
1975,2000,2333059,2005,4,1,3
1877,1995,1087649,2004,6,1,3
15563,2003,1193159,2005,4,6,3
8605,1958,1268336,2005,9,6,4
8080,1997,171058,2005,4,3,4
6771,1998,2215388,2003,8,6,3
15058,1999,2299799,2005,10,2,1
13129,1998,255376,2005,10,3,5
13981,1999,2100359,2004,7,2,3
5807,2004,1809573,2005,4,4,4
14126,2002,264737,2005,6,3,1
14410,2002,416526,2002,11,4,4
17157,1998,239158,2004,1,2,3
16303,2001,2198388,2005,5,2,4
7991,2003,1974679,2003,11,6,2
7617,1987,897740,2005,9,1,5
10421,2003,1477004,2004,6,2,3
10774,1976,1857637,2004,6,1,5
5496,2004,1640053,2005,1,2,5
14050,1971,96367,2005,1,6,5
312,2000,2509902,2001,4,5,4
4012,1999,496831,2000,12,3,2
1719,2004,2449144,2005,5,0,3
16634,1967,682688,2005,7,4,4
8045,2003,685319,2004,8,1,5
13614,1999,2238516,2005,5,2,3
13471,2004,1258107,2004,11,0,3
11551,1995,485301,2004,4,4,5
16272,2000,1163321,2004,12,1,5
424,1998,1961848,2004,12,3,3
16377,1999,909041,2002,7,6,5
6029,2001,55185,2004,11,1,5
14313,2000,961371,2005,6,0,3
9481,1972,417402,2005,5,1,3
3624,2003,2294250,2004,3,0,5
11903,1950,1451047,2005,11,0,5
5862,2000,1544410,2004,6,0,3
13978,1996,638149,2004,1,4,4
16242,1997,933272,2005,7,0,4
4077,1998,48334,2004,10,4,3
3938,2004,2571545,2005,1,3,2
8376,2000,1735133,2004,12,2,4
17308,2001,7628,2003,10,3,4
6692,1999,1940669,2004,8,3,4
8019,1995,1174811,2002,6,6,3
16903,1975,2111183,2003,5,2,5
6716,1985,425889,2005,4,3,2
14410,2002,2622042,2003,1,3,2
6736,2005,1074559,2005,10,3,3
1180,2001,1812666,2005,10,4,3
7233,1986,2356737,2005,11,4,5
4705,1987,841696,2005,12,5,3
199,1978,1886021,2005,9,4,3
1180,2001,1060824,2004,8,2,4
6541,1963,23427,2005,6,0,5
15093,2003,152537,2003,12,1,4
1719,2004,2285391,2005,10,0,1
13850,1992,603195,2004,10,1,2
11022,2004,981800,2004,11,5,5
3106,1990,1272338,2005,7,1,3
17479,2002,2154367,2004,8,1,2
16147,1999,1378077,2004,4,2,5
1307,2003,1348368,2005,9,4,3
10358,2004,1494367,2005,10,0,3
3604,1997,2052544,2003,4,2,3
483,2001,1863953,2004,3,6,4
15124,1996,323378,2005,6,0,5
2040,1991,2574773,2005,10,2,4
3713,2004,83647,2005,3,0,5
13519,2004,1839940,2005,8,1,3
4586,1999,1000386,2005,10,3,4
5087,1999,2379147,2003,7,2,3
14606,2002,2208415,2003,12,3,2
6552,2000,2471666,2002,1,6,3
8327,1975,2012142,2005,11,4,4
8187,1999,587590,2005,12,5,5
12102,2001,633890,2003,5,0,4
14313,2000,2106687,2005,11,5,5
5496,2004,384027,2005,7,5,3
10729,1985,1963003,2005,9,4,2
16390,2002,580741,2005,1,1,3
17431,1998,565887,2005,3,6,5
3962,2003,614137,2004,5,6,5
15107,2001,1153084,2005,7,5,4
11152,1998,1390436,2005,5,2,5
13673,1995,2104033,2005,10,5,4
12748,1994,1457892,2004,5,3,4
14358,1975,1334586,2005,8,1,4
12435,1989,1487374,2003,10,2,4
4847,1989,781505,2003,1,1,4
8413,2003,452554,2005,7,3,5
10733,1989,1674408,2005,8,4,3
12582,2003,1377388,2004,10,3,3
2095,1997,1645568,2005,11,2,2
9160,2002,1165576,2004,10,2,4
6849,1981,1018633,2005,8,1,4
6687,1999,1152594,2004,5,2,4
798,1975,2030776,2002,6,5,4
4109,2000,1838790,2005,9,2,3
8295,2003,1773139,2005,6,3,4
1645,2003,2390223,2004,4,1,1
5227,2001,1803243,2005,2,2,2
6158,1995,579707,2004,5,6,3
3624,2003,1907547,2005,7,4,5
12359,2004,663830,2005,6,0,4
16969,2001,428974,2003,3,4,3
660,2000,1513658,2003,2,4,5
1709,1981,1855193,2004,10,5,5
12690,2002,1515000,2005,3,0,4
6030,2001,326121,2003,12,6,2
14916,2004,1863700,2004,9,2,1
12678,1995,2365827,2004,9,3,3
13795,1997,1032803,2005,1,3,4
3414,1995,1124733,2005,8,3,4
17088,2000,1341473,2005,11,2,4
9939,2005,1888501,2005,10,1,2
12497,2000,497541,2004,5,3,4
12778,1991,1971932,2005,7,6,4
14918,2001,1687390,2004,12,1,3
15885,1988,2287976,2005,4,5,2
4479,1980,1655243,2005,7,5,3
28,2002,852484,2003,4,4,4
4627,1932,1121781,2005,6,0,4
1126,2003,891224,2005,3,2,5
12232,2003,1341560,2005,5,4,5
2862,1991,1448210,2002,6,4,3
14055,1983,262411,2003,10,1,4
1307,2003,2375683,2005,3,6,2
3925,2003,1075380,2003,11,0,2
17580,2004,1826825,2004,8,0,4
8818,1986,2148612,2004,4,4,3
6027,2002,897692,2004,6,0,5
10152,1998,2486661,2005,6,1,3
1955,1999,703449,2005,8,2,1
1110,2003,924958,2005,8,1,4
413,2002,273576,2004,9,5,1
9939,2005,970684,2005,12,5,4
12672,2001,1985699,2004,4,0,3
2890,1959,519493,2004,3,4,3
6034,2004,2476280,2005,7,3,2
12605,1978,1459492,2005,11,6,2
4570,1997,2309807,2000,9,2,2
3938,2004,1352368,2004,11,0,4
8151,1998,234621,2003,12,1,3
14410,2002,1584920,2005,1,2,4
14911,2002,382677,2005,7,3,5
14734,1996,1961777,2005,12,2,4
15887,2004,622962,2005,12,3,4
5695,2003,1722346,2004,8,6,4
30,2003,939094,2004,6,0,4
9340,2001,538299,2005,10,0,4
1509,2002,1769608,2005,2,2,3
6451,2002,2300012,2003,6,6,3
15124,1996,2020271,2005,1,1,4
15909,2000,793113,2004,2,6,4
17513,1999,2593365,2005,7,5,3
5317,2000,1638862,2003,2,4,3
3165,1988,2430041,2003,2,3,3
2862,1991,1628905,2004,11,0,5
11271,1994,1080078,2005,9,0,5
14729,2004,2504590,2005,10,4,5
4640,1988,1758121,2004,9,5,5
13050,2002,1920455,2005,1,3,3
118,1985,529322,2005,9,3,3
16522,2004,284760,2005,11,5,5
6931,2003,2404698,2004,9,4,3
6972,1998,601467,2005,6,2,3
7110,2004,758776,2005,7,0,5
4147,1988,1777845,2003,6,0,2
10359,1999,1832869,2004,11,3,3
6632,1996,1903352,2005,2,3,4
14691,1999,157001,2005,1,3,4
3054,2003,872067,2005,6,0,3
13195,1997,1041768,2005,11,2,5
4216,2001,2388250,2005,3,1,4
5695,2003,1466803,2004,7,6,4
3938,2004,1947730,2005,5,5,5
5226,1998,1882767,2005,8,0,4
8387,2002,653264,2005,4,0,4
14527,2001,2052563,2004,4,2,2
17319,1992,1830717,2004,9,6,3
14550,1994,711538,2005,10,2,4
16063,1989,132941,2003,9,2,4
11638,1998,2051737,2002,1,2,3
5528,2003,59953,2004,6,1,3
17709,1992,2481821,2005,12,5,3
12435,1989,1001371,2003,5,6,4
3860,2003,1552299,2004,10,1,5
7664,2000,1379683,2005,10,0,5
73,1954,1905780,2005,5,1,5
7820,2002,1578103,2003,6,1,5
10275,2004,1810545,2005,4,2,5
15945,1996,937905,2005,10,0,3
8596,1995,101448,2005,9,1,4
11022,2004,241487,2005,4,4,3
17487,1991,463102,2002,8,5,2
16524,2002,1757370,2004,10,0,5
6797,1985,865094,2005,10,6,3
5317,2000,389506,2005,3,3,5
11638,1998,652389,2004,8,6,4
9235,1997,804482,2004,7,2,3
886,2004,624057,2005,11,2,4
16565,2001,654962,2005,1,2,2
13056,1999,777679,2002,9,3,4
11663,2000,1629089,2005,3,2,4
17449,2004,550308,2005,10,0,3
851,1990,1763759,2004,4,0,4
17671,1990,647703,2003,9,5,3
4570,1997,1455251,2000,4,0,1
15014,2003,2562137,2005,5,4,4
10012,1989,1697865,2004,1,5,2
16377,1999,2141089,2003,5,4,5
5401,2004,65058,2005,6,0,4
10499,1995,2169425,2005,11,4,5
1578,1995,1477154,2004,8,3,4
4830,1990,2072811,2005,8,4,4
12913,1988,1557206,2004,9,3,3
3333,2004,1871422,2005,6,3,4
2782,1995,2537719,2001,8,5,4
13418,1989,2593059,2005,10,4,3
16265,1977,2218074,2005,12,1,5
2122,1999,306569,2000,5,1,3
12246,1955,1836871,2004,8,1,5
16016,1989,1404960,2004,11,1,3
15006,1985,2158421,2005,5,5,1
10607,2002,610714,2004,5,5,4
5544,1989,2487901,2005,5,3,4
4996,2000,1753287,2004,5,5,1
16412,1968,1608707,2005,6,3,3
17169,2004,1643737,2005,8,5,4
2612,2001,140267,2002,10,6,4
6274,1990,1001431,2002,8,5,5
4364,1976,787569,2005,5,3,5
5967,2003,347605,2005,2,3,3
2095,1997,1905165,2004,12,0,4
3496,1998,492291,2004,12,4,2
15057,1985,2338812,2005,9,3,4
11152,1998,194351,2003,9,1,5
9265,1992,576285,2003,8,2,3
187,2002,1449496,2005,5,2,2
9798,1998,1426786,2003,12,1,3
11149,2002,1867344,2004,10,4,1
5237,1995,2058125,2004,7,2,4
2200,2002,2199182,2003,8,5,3
8016,1999,641143,2005,2,6,2
6134,2004,418202,2005,5,4,2
15764,2003,1145816,2005,3,6,3
3290,1974,2033241,2004,10,6,5
17100,2000,1121319,2002,4,2,1
15156,1993,1985320,2005,10,3,3
14253,1997,1114523,2003,10,1,1
15913,2003,374422,2003,10,1,2
12359,2004,2421395,2005,9,5,3
2391,2004,1789436,2004,11,1,2
6497,2002,2642227,2004,3,1,2
12384,2001,628578,2005,5,2,4
15997,1954,1654464,2004,2,0,4
17541,2004,1348414,2005,3,1,3
1297,1999,1272019,2000,12,2,4
1255,1985,2474159,2005,9,1,4
7647,1982,1977824,2004,12,6,5
1971,1995,1934386,2005,12,6,3
8904,1997,246440,2005,10,0,3
17627,2001,660269,2005,10,0,5
1073,2005,2224675,2005,7,1,5
1843,1994,2344229,2004,10,5,3
6235,2002,1201695,2002,9,4,3
12186,1971,222907,2005,1,0,2
2430,1979,424460,2005,6,3,4
3405,2002,1902117,2004,3,5,5
13317,2002,174972,2004,6,2,4
1144,1991,2029449,2005,6,6,1
14691,1999,493966,2005,10,4,3
3058,1979,2270753,2005,8,2,4
12605,1978,910721,2005,3,1,3
2000,1994,190245,2005,3,6,4
14999,2003,198691,2005,9,0,3
11677,2001,1969024,2004,11,6,4
9170,2001,407675,2003,9,1,3
5154,2005,609398,2005,7,3,3
10168,2003,864647,2004,10,4,3
15582,2002,1123211,2004,4,2,5
15836,1979,151136,2005,9,4,5
7617,1987,2588181,2005,12,2,2
5401,2004,2513848,2005,1,5,4
8333,2004,1934112,2005,8,3,3
152,1995,1994797,2005,5,3,4
10928,1994,98044,2005,6,3,3
16516,2001,1839500,2003,2,2,2
13981,1999,1984813,2004,7,2,3
7145,1984,1562255,2002,6,1,4
16961,2003,53521,2004,4,6,3
10612,1960,1863803,2005,7,3,2
708,2000,1755138,2005,10,1,3
9160,2002,548214,2004,10,4,5
7635,2004,2351081,2005,8,1,3
6464,2002,1278394,2004,1,6,5
16082,2004,2645035,2005,5,2,4
17149,2003,300941,2005,1,6,3
9882,1997,249836,2005,9,5,5
1983,2001,2045876,2005,9,0,3
12672,2001,2431452,2004,7,1,2
3464,2004,1592285,2004,11,1,5
3333,2004,790811,2005,5,6,4
6347,2000,2341069,2001,6,1,1
7633,1998,577885,2005,1,1,5
6582,1996,294406,2005,3,5,4
6508,2002,1185992,2004,7,1,5
10894,2001,2211893,2003,5,3,2
1646,1983,1844442,2004,5,4,5
2186,1995,1586184,2004,12,5,4
5434,2000,1392773,2001,8,0,3
8636,2003,2007583,2005,2,3,5
10094,1999,560834,2005,12,1,2
6692,1999,265080,2005,10,1,2
10158,1995,2457550,2005,9,5,3
8832,1941,2557373,2005,5,1,4
6574,1992,813354,2005,1,0,2
5695,2003,844117,2004,6,4,3
5496,2004,8092,2005,1,3,4
12028,2001,1693283,2005,1,2,4
17387,2002,2013639,2004,1,2,4
12937,1999,1911187,2005,8,4,5
11677,2001,228342,2004,1,4,1
11781,1984,1733992,2005,5,1,4
11040,2003,1789426,2005,2,2,4
6014,2005,285595,2005,11,5,5
466,1990,1664010,2005,10,0,5
13050,2002,1633629,2004,9,1,2
2015,2002,529849,2003,12,3,2
17328,2002,1131834,2005,8,3,3
6231,2002,136252,2003,8,5,3
1905,2003,129712,2004,1,6,5
3835,1992,2114550,2004,10,2,2
16922,2003,288856,2004,5,0,3
3222,1994,953011,2004,7,0,5
1470,2002,2323769,2003,12,5,4
1307,2003,2643914,2005,8,1,4
2478,1968,660908,2005,7,3,3
9234,1998,766877,2004,6,1,3
14702,1967,605682,2005,6,5,3
6599,1985,2357164,2003,2,4,3
5054,1996,1387084,2005,9,3,4
4418,2000,402650,2005,9,6,5
2290,1992,752348,2005,7,5,3
1532,1992,2354213,2004,3,6,2
483,2001,2441862,2005,7,2,4
13052,1993,505375,2005,2,2,5
4155,2000,2176634,2003,8,4,4
13860,1997,1444657,2002,9,5,1
12343,1988,1294447,2005,9,6,3
15472,1996,1424967,2005,12,0,4
11882,1954,2423287,2003,7,1,4
12338,2004,1641267,2005,1,2,3
14725,1999,2045728,2005,10,3,5
10123,1996,1966387,2005,8,6,5
5472,1987,1388663,2005,10,3,4
10451,1971,1714076,2004,4,3,5
788,1994,1302673,2005,8,2,4
11283,1994,607357,2003,1,3,5
8347,1997,2121285,2005,4,5,5
9756,2002,1275356,2003,4,1,3
7391,2000,690754,2003,12,1,1
10785,2000,2128433,2005,1,5,5
12862,1991,1699215,2005,9,0,5
11678,1992,1065598,2004,7,3,4
7010,1984,651849,2003,1,0,2
2430,1979,647433,2005,10,3,3
4996,2000,2189453,2005,8,1,4
13458,1995,2303319,2004,12,1,3
3321,1999,1502511,2005,8,0,3
4432,2003,1908910,2005,4,2,4
14725,1999,1673172,2000,2,1,3
9498,2004,350541,2005,2,4,5
14215,2004,1142688,2005,4,0,2
12494,2001,1419723,2004,12,2,3
15205,2004,1031471,2005,11,1,3
548,1991,2465288,2005,4,2,5
10451,1971,1125255,2005,5,6,2
3009,1968,1442036,2005,5,6,5
9265,1992,1353367,2000,5,1,2
17560,1984,36935,2004,11,1,3
6408,1987,184973,2005,9,2,4
9662,2003,867245,2005,8,1,5
9508,2004,601533,2004,9,3,1
13392,1983,321826,2005,8,4,4
5368,1998,813981,2004,3,2,4
16242,1997,1235058,2005,12,4,4
12570,1980,546997,2005,12,0,3
178,1996,1869632,2004,6,1,3
12090,2001,975536,2004,10,4,3
7517,1995,1842779,2005,2,6,3
5085,2003,595285,2004,1,4,5
11182,2003,2394659,2004,6,2,4
8045,2003,2617274,2005,2,0,5
2372,2004,100574,2005,2,5,4
5415,1999,2238060,2004,8,0,5
5991,2005,877033,2005,9,1,4
8782,2001,1358162,2003,4,2,4
12280,1979,1501998,2003,11,3,4
12161,2003,104544,2004,8,6,4
17330,2004,1822145,2005,2,6,2
17560,1984,1970665,2005,9,5,4
15563,2003,10830,2004,5,2,3
16939,1970,677564,2004,12,6,3
851,1990,2047851,2005,11,5,4
3170,2002,2231044,2005,3,1,5
6134,2004,2048495,2005,1,2,3
12280,1979,1159805,2005,8,1,3
6971,1986,2049966,2005,10,5,4
14382,1987,581597,2002,6,3,4
378,2003,1194725,2004,11,4,5
11337,1999,2159850,2005,9,6,5
2172,1991,644088,2005,9,0,5
16139,1991,784932,2005,3,1,4
17355,2004,2641523,2004,12,2,3
2452,2001,1728027,2005,12,4,5
5087,1999,557455,2004,12,5,3
5658,2001,2015927,2004,10,1,3
4227,1997,1783799,2005,2,0,4
14970,1995,99805,2004,11,6,3
8801,2002,1884547,2005,4,3,5
13796,2004,2233512,2005,11,1,5
17580,2004,138426,2005,8,3,5
4996,2000,1398818,2005,5,2,3
10170,2001,2490960,2003,10,2,3
2430,1979,532649,2004,4,3,4
5401,2004,1412033,2005,1,1,4
1202,1983,700511,2004,11,0,4
4577,1989,1497505,2005,7,0,4
8586,1972,1387766,2005,4,0,3
3966,2004,1693500,2005,6,5,3
1571,1982,825831,2005,5,0,5
14410,2002,2307787,2005,2,0,5
5421,1995,22220,2005,8,6,1
7624,1986,2025855,2003,6,2,4
6408,1987,473758,2001,5,3,4
14909,1998,471307,2005,7,4,4
10767,1990,641211,2005,10,0,3
7624,1986,864253,2005,6,3,5
5814,2002,860780,2005,2,6,3
7057,2002,1315370,2005,3,3,5
30,2003,2280604,2004,7,6,3
5837,1999,106162,2005,7,5,3
15511,2002,378468,2002,9,0,3
12084,2002,2542878,2003,9,5,2
4951,2003,1068848,2005,1,2,3
798,1975,1744335,2002,10,4,5
6552,2000,781453,2003,6,0,3
963,1951,1834695,2003,9,1,4
15922,1967,1232800,2002,7,6,5
175,1992,2119669,2005,4,5,4
299,2001,2294602,2005,5,4,4
14667,1989,2321220,2004,6,4,5
14590,1995,2030407,2003,8,1,4
9254,1985,581170,2005,9,2,4
16390,2002,289278,2003,5,1,3
15048,1991,1107681,2005,6,4,4
6615,1994,2170243,2005,2,5,4
617,2004,1381132,2005,7,0,5
6347,2000,587043,2004,3,5,3
1202,1983,42301,2005,1,3,4
9756,2002,1903560,2003,11,6,2
3595,1988,1906963,2004,10,5,4
3824,1998,24838,2001,5,3,3
1372,2002,1967891,2004,10,1,3
9364,2002,1471182,2004,4,1,4
5793,2003,395974,2004,3,0,3
12155,2004,2578732,2004,12,3,5
9882,1997,1281311,2005,4,2,4
2800,2001,409954,2004,9,3,4
12206,1994,1015440,2005,7,6,5
11775,2003,1436745,2004,4,2,4
15764,2003,1473192,2004,12,1,3
11277,1997,873264,2004,3,1,5
8405,1987,835281,2003,8,6,3
2122,1999,801535,2005,8,6,4
16242,1997,1750977,2005,6,2,3
8014,2002,2266316,2002,9,2,2
17324,2005,962225,2005,8,4,5
1316,2003,1027168,2005,2,5,1
3638,2003,230683,2004,5,4,4
6555,2002,1550208,2005,12,0,3
1615,1995,701004,2005,5,2,5
12047,2000,1709921,2002,5,1,5
9051,1980,2263985,2003,2,4,5
918,1964,1819462,2005,4,4,1
6037,2002,1268697,2005,6,2,3
2743,2002,2023419,2004,10,2,5
7163,1998,270174,2002,6,4,3
13614,1999,165393,2005,2,4,2
8327,1975,1301423,2004,1,1,4
6631,2005,2056884,2005,6,0,4
13462,1999,19304,2005,11,6,5
17339,1987,2175440,2004,8,3,4
5496,2004,545249,2005,7,0,2
16384,1993,1969499,2005,9,4,5
14894,1990,2584690,2005,8,1,4
3216,1986,402413,2003,11,6,3
7987,2003,1924871,2005,8,0,5
295,1995,1227992,2005,1,1,3
16668,1992,1379873,2005,12,5,4
1905,2003,2499450,2004,12,1,4
11521,2002,460493,2005,1,1,4
9628,1983,109285,2005,8,1,3
2152,2000,164532,2004,6,0,4
16558,2003,1964626,2004,12,6,5
10918,1987,359063,2005,7,4,5
17005,1975,509683,2005,4,4,4
11183,1991,2557596,2004,10,1,5
10846,2000,300477,2005,7,1,4
7624,1986,1802868,2005,7,2,5
8832,1941,2624590,2004,2,1,3
2112,2003,632034,2005,1,3,4
17424,1976,1119528,2005,12,1,4
4656,2000,633722,2004,2,0,5
16377,1999,24361,2001,12,6,5
11677,2001,587602,2004,9,6,4
11182,2003,1459994,2004,5,1,5
5112,2000,2276056,2003,4,0,3
12612,1967,940043,2004,1,4,5
7193,1987,638075,2004,2,4,2
4144,2001,2087961,2005,9,2,5
16242,1997,2117353,2005,7,5,3
11820,2003,1069971,2005,6,4,3
17560,1984,1970583,2004,12,6,4
10734,1987,523957,2005,3,2,5
14482,1995,496750,2004,10,3,4
10168,2003,771448,2004,7,1,4
15124,1996,2011544,2003,3,2,3
3320,2002,493487,2005,10,3,3
10554,1959,1291718,2005,1,4,3
17714,1989,1894703,2005,7,6,3
5223,1999,290588,2000,8,6,3
8131,1974,537731,2005,6,2,5
11077,2004,314724,2005,6,4,3
10168,2003,1449673,2004,1,2,1
14149,1998,1547820,2005,9,4,3
13195,1997,1992922,2003,9,5,5
4364,1976,1244123,2003,4,4,3
11283,1994,1231409,2005,8,0,4
7483,1985,2464236,2004,10,5,5
4656,2000,121699,2003,4,0,4
607,1994,1322169,2005,8,5,3
7308,1992,100943,2002,1,5,4
16236,2000,1602765,2005,7,2,4
10686,1964,951446,2005,2,2,4
11451,1999,2426043,2005,7,2,4
14109,1990,1163993,2004,11,4,3
11337,1999,1997866,2004,12,1,3
12500,1999,316048,2004,12,4,5
2388,1995,455962,2004,3,2,2
1905,2003,2063489,2005,10,0,5
4956,1989,1073214,2004,1,3,3
4633,1982,2586359,2005,3,4,4
758,2004,2183854,2005,1,4,4
3282,2004,1623857,2005,6,0,3
12155,2004,892081,2004,12,0,3
2890,1959,784876,2004,11,6,5
7125,1988,624388,2005,1,2,3
550,1995,1594766,2003,6,6,4
7617,1987,1477315,2005,10,6,2
15919,2004,2132105,2005,12,0,2
15209,1993,539743,2005,4,0,4
10159,1970,1484710,2005,11,1,1
3237,1996,439569,2005,2,1,2
10947,2004,2107416,2005,10,4,5
15733,1996,369014,2004,6,4,3
6287,1990,744139,2005,2,2,4
16640,2004,573537,2005,4,6,3
15393,1999,1330811,2002,3,1,2
5320,2005,2302023,2005,11,4,4
6347,2000,2473782,2003,8,6,3
17441,1982,2299612,2005,3,1,5
5223,1999,1834266,2005,6,4,4
732,2005,2383900,2005,11,3,4
1046,2003,1160143,2004,8,4,4
1542,1993,500565,2005,2,2,4
7281,2001,1823759,2005,7,0,3
17452,2003,2291306,2004,3,0,1
357,2003,695637,2005,11,2,4
6206,2002,348476,2004,7,2,4
10378,1999,1994333,2004,1,5,4
14364,2003,1254374,2003,10,0,3
16339,1990,1247766,2003,12,6,3
4472,2003,960266,2004,9,2,3
11337,1999,1729344,2004,6,3,5
13007,1975,2452367,2004,1,2,3
2921,1980,1504089,2004,12,0,2
10550,2003,1518523,2005,11,6,4
9087,1992,1601352,2005,11,2,4
6611,2000,2225887,2005,12,2,4
11315,2000,2218750,2005,3,4,4
6972,1998,681163,2005,9,2,4
16377,1999,1048813,2001,12,2,4
17625,1996,1226957,2005,1,0,3
1470,2002,643781,2005,7,0,4
15057,1985,1202529,2000,11,0,5
15425,1998,2084207,2004,6,1,1
2114,2002,1948511,2005,2,4,5
1037,1978,752897,2005,1,0,4
2037,1985,333801,2005,11,1,4
12244,2002,268719,2005,10,4,4
7750,1983,1696258,2004,11,5,4
